uf	pred	sf
jɑtɑklArDA	jɑtɑklerde	jɑtɑklɑrdɑ
jɑvrulAr	jɑvruler	jɑvrulɑr
jɑzɑrlArHHn	jɑzɑrleriin	jɑzɑrlɑrɯɯn
ʧɑlɯʃAbilAn	ʧɑlɯʃebilen	ʧɑlɯʃɑbilen
ødylHn	ødylin	ødylyn
ʃykrɑnlArmH	ʃykrɑnlermi	ʃykrɑnlɑrmɯ
ɑʧDHklArH	ɑʧtikleri	ɑʧtɯklɑrɯ
ɑʃɯlArH	ɑʃɯleri	ɑʃɯlɑrɯ
ɑdɑptørH	ɑdɑptøri	ɑdɑptøry
ɑlɯʃkɑnlɯklAr	ɑlɯʃkɑnlɯkler	ɑlɯʃkɑnlɯklɑr
ɑnimɑsjonlAr	ɑnimɑsjonler	ɑnimɑsjonlɑr
ɑrɑlɯkDA	ɑrɑlɯkte	ɑrɑlɯktɑ
ɑrsɑHn	ɑrsɑin	ɑrsɑɯn
ɑsɯrlHk	ɑsɯrlik	ɑsɯrlɯk
ɑsɯrlAr	ɑsɯrler	ɑsɯrlɑr
bɑroHn	bɑroin	bɑroun
bitymlH	bitymli	bitymly
bojDAn	bojden	bojdɑn
bulɑmAAn	bulɑmeen	bulɑmɑɑn
dɯʃDA	dɯʃte	dɯʃtɑ
dɑɰɯtHʤH	dɑɰɯtiʤi	dɑɰɯtɯʤɯ
dijɑgrɑmlArH	dijɑgrɑmleri	dijɑgrɑmlɑrɯ
dolɑʃmA	dolɑʃme	dolɑʃmɑ
durHʃH	duriʃi	duruʃu
duvɑrlArHHn	duvɑrleriin	duvɑrlɑrɯɯn
enfeksijonA	enfeksijone	enfeksijonɑ
kɑbloHn	kɑbloin	kɑbloun
kɑpsɑmHHn	kɑpsɑmiin	kɑpsɑmɯɯn
kitɑpDAki	kitɑpteki	kitɑptɑki
konservɑtuvɑrH	konservɑtuvɑri	konservɑtuvɑrɯ
kullɑnmAnHzH	kullɑnmenizi	kullɑnmɑnɯzɯ
kutulAr	kutuler	kutulɑr
meʤlisDAn	meʤlisden	meʤlisten
miktɑrA	miktɑre	miktɑrɑ
muhtɑrlAr	muhtɑrler	muhtɑrlɑr
oʤɑklArHHn	oʤɑkleriin	oʤɑklɑrɯɯn
oluʃumHn	oluʃumin	oluʃumun
oruʧlArH	oruʧleri	oruʧlɑrɯ
pɑjlɑʃmAA	pɑjlɑʃmee	pɑjlɑʃmɑɑ
sorunmHz	sorunmiz	sorunmuz
stɑʒHn	stɑʒin	stɑʒɯn
tɑbɑkɑlArH	tɑbɑkɑleri	tɑbɑkɑlɑrɯ
tɑblolArDA	tɑblolerde	tɑblolɑrdɑ
tɑhsilɑtH	tɑhsilɑti	tɑhsilɑtɯ
tɑrɑfsHzlHk	tɑrɑfsizlik	tɑrɑfsɯzlɯk
tɑrzlArH	tɑrzleri	tɑrzlɑrɯ
telefonlArHn	telefonlerin	telefonlɑrɯn
turA	ture	turɑ
tuzlArH	tuzleri	tuzlɑrɯ
uʧurumHn	uʧurumin	uʧurumun
umutlH	umutli	umutlu
ujumsHzlHk	ujumsizlik	ujumsuzluk
vɑtɑndɑʃmHz	vɑtɑndɑʃmiz	vɑtɑndɑʃmɯz
jɯkmA	jɯkme	jɯkmɑ
jyzjɯlH	jyzjɯli	jyzjɯlɯ
jɑɰHʃlAr	jɑɰiʃler	jɑɰɯʃlɑr
jɑngɯnHn	jɑngɯnin	jɑngɯnɯn
jɑngɯnlAr	jɑngɯnler	jɑngɯnlɑr
jɑpɯtH	jɑpɯti	jɑpɯtɯ
jɑrɑH	jɑrɑi	jɑrɑɯ
jɑzɑrlHk	jɑzɑrlik	jɑzɑrlɯk
jurtlArH	jurtleri	jurtlɑrɯ
ʧɑbɑlArA	ʧɑbɑlere	ʧɑbɑlɑrɑ
ʧoɰɑlmAH	ʧoɰɑlmei	ʧoɰɑlmɑɯ
ɑʧɯklɑmɑlH	ɑʧɯklɑmɑli	ɑʧɯklɑmɑlɯ
ɑʧmAH	ɑʧmei	ɑʧmɑɯ
ɑɰlɑmA	ɑɰlɑme	ɑɰlɑmɑ
ɑɰrɯsHz	ɑɰrɯsiz	ɑɰrɯsɯz
ɑntrenørH	ɑntrenøri	ɑntrenøry
ɑrɯzɑlAr	ɑrɯzɑler	ɑrɯzɑlɑr
ɑrɑmADA	ɑrɑmede	ɑrɑmɑdɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
ɑzɑlHʃ	ɑzɑliʃ	ɑzɑlɯʃ
byroA	byroe	byroɑ
bɑʃsɑvʤɯH	bɑʃsɑvʤɯi	bɑʃsɑvʤɯɯ
bɑʃvurulArHHn	bɑʃvuruleriin	bɑʃvurulɑrɯɯn
bɑʤɑklArH	bɑʤɑkleri	bɑʤɑklɑrɯ
bɑkɑnlɯklArHn	bɑkɑnlɯklerin	bɑkɑnlɯklɑrɯn
bɑskɯlArA	bɑskɯlere	bɑskɯlɑrɑ
binɑlArHHn	binɑleriin	binɑlɑrɯɯn
detɑjH	detɑji	detɑjɯ
dolmɑH	dolmɑi	dolmɑɯ
durmAA	durmee	durmɑɑ
fɑturɑsHz	fɑturɑsiz	fɑturɑsɯz
fɑzDA	fɑzde	fɑzdɑ
fidɑnH	fidɑni	fidɑnɯ
fotoɰrɑflArA	fotoɰrɑflere	fotoɰrɑflɑrɑ
gyʧsHzlHk	gyʧsizlik	gyʧsyzlyk
hɑritɑDA	hɑritɑde	hɑritɑdɑ
imzɑlAAn	imzɑleen	imzɑlɑɑn
kɑmerɑH	kɑmerɑi	kɑmerɑɯ
kɑmpusH	kɑmpusi	kɑmpusu
kɑnɯtlAmA	kɑnɯtleme	kɑnɯtlɑmɑ
kɑnɑtlAr	kɑnɑtler	kɑnɑtlɑr
kɑnolA	kɑnole	kɑnolɑ
kɑpɯlArHn	kɑpɯlerin	kɑpɯlɑrɯn
kɑrDA	kɑrde	kɑrdɑ
kɑtsɑjɯlArH	kɑtsɑjɯleri	kɑtsɑjɯlɑrɯ
kɑtDAki	kɑtteki	kɑttɑki
kɑzɑnɯmH	kɑzɑnɯmi	kɑzɑnɯmɯ
klorlH	klorli	klorlu
kokulAr	kokuler	kokulɑr
kolesterolH	kolesteroli	kolesteroly
kontrolHn	kontrolin	kontrolyn
konuʃmAlArDA	konuʃmelerde	konuʃmɑlɑrdɑ
konutHn	konutin	konutun
kopjɑlArH	kopjɑleri	kopjɑlɑrɯ
mɑɰɑrɑHn	mɑɰɑrɑin	mɑɰɑrɑɯn
mezɑrlHk	mezɑrlik	mezɑrlɯk
miljonHn	miljonin	miljonun
optimizɑsjonH	optimizɑsjoni	optimizɑsjonu
ormɑnHn	ormɑnin	ormɑnɯn
ortɑmlArHn	ortɑmlerin	ortɑmlɑrɯn
otomɑsjonA	otomɑsjone	otomɑsjonɑ
ojunlArDAn	ojunlerden	ojunlɑrdɑn
protokolHn	protokolin	protokolyn
sɯnɯrlArDA	sɯnɯrlerde	sɯnɯrlɑrdɑ
sɑɰDAki	sɑɰdeki	sɑɰdɑki
sɑvɑʃʧH	sɑvɑʃʧi	sɑvɑʃʧɯ
sɑjmɑnlHk	sɑjmɑnlik	sɑjmɑnlɯk
sendikɑmHz	sendikɑmiz	sendikɑmɯz
sunAbilmA	sunebilme	sunɑbilme
sunuʤuHn	sunuʤuin	sunuʤuun
tymørH	tymøri	tymøry
tɑʃlArHHn	tɑʃleriin	tɑʃlɑrɯɯn
tɑkɯmlArHHn	tɑkɯmleriin	tɑkɯmlɑrɯɯn
tɑrɑfnHzA	tɑrɑfnize	tɑrɑfnɯzɑ
temɑslAr	temɑsler	temɑslɑr
teminɑtlArHn	teminɑtlerin	teminɑtlɑrɯn
tijɑtroDA	tijɑtrode	tijɑtrodɑ
tutAbilmA	tutebilme	tutɑbilme
tutHʃ	tutiʃ	tutuʃ
ulɑʃDHkDAn	ulɑʃtikten	ulɑʃtɯktɑn
unutHp	unutip	unutup
ujgulɑHʤH	ujgulɑiʤi	ujgulɑɯʤɯ
vɑsɯflH	vɑsɯfli	vɑsɯflɯ
vebɑH	vebɑi	vebɑɯ
vurmAA	vurmee	vurmɑɑ
jɯlDAki	jɯldeki	jɯldɑki
jɑʃlHlArA	jɑʃlilere	jɑʃlɯlɑrɑ
jɑngɯnH	jɑngɯni	jɑngɯnɯ
jɑpɯlAʃmAA	jɑpɯleʃmee	jɑpɯlɑʃmɑɑ
zɑrɑrlArA	zɑrɑrlere	zɑrɑrlɑrɑ
ʧɑɰrɯlArH	ʧɑɰrɯleri	ʧɑɰrɯlɑrɯ
ʧɑdɯrH	ʧɑdɯri	ʧɑdɯrɯ
ʧɑlɯʃmAlArnHz	ʧɑlɯʃmelerniz	ʧɑlɯʃmɑlɑrnɯz
ʧɑtɯʃmADA	ʧɑtɯʃmede	ʧɑtɯʃmɑdɑ
ɑlmAlArnA	ɑlmelerne	ɑlmɑlɑrnɑ
ɑnlArH	ɑnleri	ɑnlɑrɯ
ɑrenɑDA	ɑrenɑde	ɑrenɑdɑ
ɑtɑmAlAr	ɑtɑmeler	ɑtɑmɑlɑr
bɯrɑkmAH	bɯrɑkmei	bɯrɑkmɑɯ
bɑɰlArHn	bɑɰlerin	bɑɰlɑrɯn
bɑʃørtyH	bɑʃørtyi	bɑʃørtyy
bɑsɑmɑkDA	bɑsɑmɑkte	bɑsɑmɑktɑ
bulɑʃmADAn	bulɑʃmeden	bulɑʃmɑdɑn
ʤiroH	ʤiroi	ʤirou
dɑkikɑH	dɑkikɑi	dɑkikɑɯ
dɑmgɑH	dɑmgɑi	dɑmgɑɯ
depolArDA	depolerde	depolɑrdɑ
depresjonH	depresjoni	depresjonu
duɑlAr	duɑler	duɑlɑr
dujArAk	dujerek	dujɑrɑk
ekipmɑnHn	ekipmɑnin	ekipmɑnɯn
elemɑnA	elemɑne	elemɑnɑ
elmɑlH	elmɑli	elmɑlɯ
fɯrtɯnɑlAr	fɯrtɯnɑler	fɯrtɯnɑlɑr
gynlH	gynli	gynly
gitmADA	gitmede	gitmete
hɑrʤɑArAk	hɑrʤɑerek	hɑrʤɑɑrɑk
hɑritɑHn	hɑritɑin	hɑritɑɯn
hɑvuzA	hɑvuze	hɑvuzɑ
hɑjɑtmHz	hɑjɑtmiz	hɑjɑtmɯz
idrɑrDA	idrɑrde	idrɑrdɑ
ihtijɑʧlArnHzA	ihtijɑʧlernize	ihtijɑʧlɑrnɯzɑ
kɑhvɑltɯDAn	kɑhvɑltɯden	kɑhvɑltɯdɑn
kɑlɯnlHkDA	kɑlɯnlikte	kɑlɯnlɯktɑ
kɑlɯplAr	kɑlɯpler	kɑlɯplɑr
kɑlmAmA	kɑlmeme	kɑlmɑmɑ
kɑnɑllArHn	kɑnɑllerin	kɑnɑllɑrɯn
kɑnɑllArDAn	kɑnɑllerden	kɑnɑllɑrdɑn
kɑrbonhidrɑtlAr	kɑrbonhidrɑtler	kɑrbonhidrɑtlɑr
kɑtɑloglAr	kɑtɑlogler	kɑtɑloglɑr
kɑzɑlArDA	kɑzɑlerde	kɑzɑlɑrdɑ
konuklArHn	konuklerin	konuklɑrɯn
korkAn	korken	korkɑn
korkuDAn	korkuden	korkudɑn
korkulH	korkuli	korkulu
koroH	koroi	korou
kurmAlArH	kurmeleri	kurmɑlɑrɯ
kurullArDA	kurullerde	kurullɑrdɑ
lɑborɑtuɑrlArH	lɑborɑtuɑrleri	lɑborɑtuɑrlɑrɯ
mejdɑnDA	mejdɑnde	mejdɑndɑ
motivɑsjonH	motivɑsjoni	motivɑsjonu
nɑmuslH	nɑmusli	nɑmuslu
noktɑlH	noktɑli	noktɑlɯ
olAʤAklArnH	oleʤeklerni	olɑʤɑklɑrnɯ
oluʃumHHn	oluʃumiin	oluʃumuun
pɑrʧɑlAnmA	pɑrʧɑlenme	pɑrʧɑlɑnmɑ
pɑrɑHHn	pɑrɑiin	pɑrɑɯɯn
politikɑH	politikɑi	politikɑɯ
rezeksijonH	rezeksijoni	rezeksijonu
rolHHn	roliin	rolyyn
sɯklHk	sɯklik	sɯklɯk
sɑɰlɑmADAn	sɑɰlɑmeden	sɑɰlɑmɑtɑn
senɑrjoH	senɑrjoi	senɑrjou
tɑʃɯnmA	tɑʃɯnme	tɑʃɯnmɑ
tɑvɑnH	tɑvɑni	tɑvɑnɯ
tempoH	tempoi	tempou
uzɑklArDAn	uzɑklerden	uzɑklɑrdɑn
uzɑmA	uzɑme	uzɑmɑ
uzunlukDA	uzunlukte	uzunluktɑ
vɑkɯflArHn	vɑkɯflerin	vɑkɯflɑrɯn
vefɑtH	vefɑti	vefɑtɯ
jɑʃlAr	jɑʃler	jɑʃlɑr
jɑpɯlArDAn	jɑpɯlerden	jɑpɯlɑrdɑn
jɑrɯjɯlDAn	jɑrɯjɯlden	jɑrɯjɯldɑn
jɑtHp	jɑtip	jɑtɯp
jɑjɯlɯmH	jɑjɯlɯmi	jɑjɯlɯmɯ
jɑjɯnlAnmA	jɑjɯnlenme	jɑjɯnlɑnmɑ
jollH	jolli	jollu
ɑʃɑmɑlArDAn	ɑʃɑmɑlerden	ɑʃɑmɑlɑrdɑn
ɑnHn	ɑnin	ɑnɯn
ɑrkɑdɑʃmHn	ɑrkɑdɑʃmin	ɑrkɑdɑʃmɯn
ɑtɯlArAk	ɑtɯlerek	ɑtɯlɑrɑk
ɑtsHz	ɑtsiz	ɑtsɯz
ɑjrɯlDHkDAn	ɑjrɯldikten	ɑjrɯldɯktɑn
ɑjrɯlmɑDAn	ɑjrɯlmɑden	ɑjrɯlmɑdɑn
bɯrɑkmAAn	bɯrɑkmeen	bɯrɑkmɑɑn
bɑɰɯʃlAr	bɑɰɯʃler	bɑɰɯʃlɑr
bɑʃlArDA	bɑʃlerde	bɑʃlɑrdɑ
bɑkɑnHHn	bɑkɑniin	bɑkɑnɯɯn
biblijogrɑfjɑH	biblijogrɑfjɑi	biblijogrɑfjɑɯ
buʤɑksHz	buʤɑksiz	buʤɑksɯz
dønHnʤA	døninʤe	dønynʤe
dɑkikɑlAr	dɑkikɑler	dɑkikɑlɑr
deɰiʃmADA	deɰiʃmede	deɰiʃmete
diplomɑlAr	diplomɑler	diplomɑlɑr
dolHp	dolip	dolup
dostmHz	dostmiz	dostmuz
dujmAA	dujmee	dujmɑɑ
evrɑklArHn	evrɑklerin	evrɑklɑrɯn
fɯkrɑlAr	fɯkrɑler	fɯkrɑlɑr
fuɑrlArH	fuɑrleri	fuɑrlɑrɯ
gøkjyzynH	gøkjyzyni	gøkjyzyny
hɑtɯrH	hɑtɯri	hɑtɯrɯ
kɑbuklArH	kɑbukleri	kɑbuklɑrɯ
kɑdɯnlArDAn	kɑdɯnlerden	kɑdɯnlɑrdɑn
kɑrʃɯmA	kɑrʃɯme	kɑrʃɯmɑ
kɑslArDA	kɑslerde	kɑslɑrdɑ
kɑjgɯlAr	kɑjgɯler	kɑjgɯlɑr
kɑjgɯlArH	kɑjgɯleri	kɑjgɯlɑrɯ
kɑzɑnʧlArH	kɑzɑnʧleri	kɑzɑnʧlɑrɯ
kirɑʤɯHn	kirɑʤɯin	kirɑʤɯɯn
kitɑplArA	kitɑplere	kitɑplɑrɑ
koltuklAr	koltukler	koltuklɑr
konArAk	konerek	konɑrɑk
kullHk	kullik	kulluk
kurslArHn	kurslerin	kurslɑrɯn
kurtulmA	kurtulme	kurtulmɑ
lɑborɑtuɑrDA	lɑborɑtuɑrde	lɑborɑtuɑrdɑ
lɑfH	lɑfi	lɑfɯ
lɑflAr	lɑfler	lɑflɑr
mɑʧA	mɑʧe	mɑʧɑ
mɑʧlArH	mɑʧleri	mɑʧlɑrɯ
mɑkbuzlArH	mɑkbuzleri	mɑkbuzlɑrɯ
mɑkinɑlArDA	mɑkinɑlerde	mɑkinɑlɑrdɑ
mezunlArHn	mezunlerin	mezunlɑrɯn
mirɑsHn	mirɑsin	mirɑsɯn
modɑH	modɑi	modɑɯ
odɑlArDAn	odɑlerden	odɑlɑrdɑn
orɑnA	orɑne	orɑnɑ
pɑrlɑmentoDA	pɑrlɑmentode	pɑrlɑmentodɑ
pɑrlɑmentoHn	pɑrlɑmentoin	pɑrlɑmentoun
pɑsɑportlAr	pɑsɑportler	pɑsɑportlɑr
plɑnlAAn	plɑnleen	plɑnlɑɑn
politikɑDA	politikɑde	politikɑdɑ
ryzgɑrlH	ryzgɑrli	ryzgɑrlɯ
sɯʤɑklɯklArH	sɯʤɑklɯkleri	sɯʤɑklɯklɑrɯ
sɯrlArH	sɯrleri	sɯrlɑrɯ
sɑɰlAnmADA	sɑɰlenmede	sɑɰlɑnmɑtɑ
sɑkɯnʤɑH	sɑkɯnʤɑi	sɑkɯnʤɑɯ
sɑvɑʃmA	sɑvɑʃme	sɑvɑʃmɑ
sɑjfɑmHzA	sɑjfɑmize	sɑjfɑmɯzɑ
silɑhsHz	silɑhsiz	silɑhsɯz
sinemɑHn	sinemɑin	sinemɑɯn
sormAA	sormee	sormɑɑ
soruʃturmAA	soruʃturmee	soruʃturmɑɑ
stɑndH	stɑndi	stɑndɯ
tɑbɑkɑHn	tɑbɑkɑin	tɑbɑkɑɯn
tɑrɑmɑDAn	tɑrɑmɑden	tɑrɑmɑdɑn
tijɑtrolArH	tijɑtroleri	tijɑtrolɑrɯ
torunH	toruni	torunu
umutlArH	umutleri	umutlɑrɯ
ujdurmA	ujdurme	ujdurmɑ
ujmAlArH	ujmeleri	ujmɑlɑrɯ
ujumsHz	ujumsiz	ujumsuz
vɑtɑnA	vɑtɑne	vɑtɑnɑ
jɑrɯʃDA	jɑrɯʃte	jɑrɯʃtɑ
jɑzmAH	jɑzmei	jɑzmɑɯ
jumurtɑlArH	jumurtɑleri	jumurtɑlɑrɯ
jurttɑʃHn	jurttɑʃin	jurttɑʃɯn
ʧɯkHʃlAr	ʧɯkiʃler	ʧɯkɯʃlɑr
ʧɑlɯʃmAlArmHzHn	ʧɑlɯʃmelermizin	ʧɑlɯʃmɑlɑrmɯzɯn
ʧɑlɯʃmAlArnHzH	ʧɑlɯʃmelernizi	ʧɑlɯʃmɑlɑrnɯzɯ
ɯʃɯnlAr	ɯʃɯnler	ɯʃɯnlɑr
ʃɑrtlArDAn	ʃɑrtlerden	ʃɑrtlɑrdɑn
ɑʧɯklɑmAlArHn	ɑʧɯklɑmelerin	ɑʧɯklɑmɑlɑrɯn
ɑɰɑʧDAn	ɑɰɑʧten	ɑɰɑʧtɑn
ɑhlɑkA	ɑhlɑke	ɑhlɑkɑ
ɑidɑtlArH	ɑidɑtleri	ɑidɑtlɑrɯ
ɑkɑrsulAr	ɑkɑrsuler	ɑkɑrsulɑr
ɑldɯrmADAn	ɑldɯrmeden	ɑldɯrmɑdɑn
ɑmelijɑtHn	ɑmelijɑtin	ɑmelijɑtɯn
ɑnɑjɑsɑmHzHn	ɑnɑjɑsɑmizin	ɑnɑjɑsɑmɯzɯn
ɑrɑbɑDA	ɑrɑbɑde	ɑrɑbɑdɑ
ɑrɑbɑlArH	ɑrɑbɑleri	ɑrɑbɑlɑrɯ
ɑrɑlAr	ɑrɑler	ɑrɑlɑr
ɑrɑHʃlAr	ɑrɑiʃler	ɑrɑɯʃlɑr
ɑromɑlH	ɑromɑli	ɑromɑlɯ
ɑtɯklArHHn	ɑtɯkleriin	ɑtɯklɑrɯɯn
ɑtɯlɯmH	ɑtɯlɯmi	ɑtɯlɯmɯ
bɑɰdɑʃmAAn	bɑɰdɑʃmeen	bɑɰdɑʃmɑɑn
bɑʃnHzH	bɑʃnizi	bɑʃnɯzɯ
bɑʃlɯʤɑlArH	bɑʃlɯʤɑleri	bɑʃlɯʤɑlɑrɯ
bɑnjoH	bɑnjoi	bɑnjou
bɑsmɑnHz	bɑsmɑniz	bɑsmɑnɯz
burunA	burune	burunɑ
døkymɑnH	døkymɑni	døkymɑnɯ
dɑmɑrlArDA	dɑmɑrlerde	dɑmɑrlɑrdɑ
dolulHk	dolulik	doluluk
fɑrklHlHklArA	fɑrkliliklere	fɑrklɯlɯklɑrɑ
formlArHHn	formleriin	formlɑrɯɯn
hɑlkmHzH	hɑlkmizi	hɑlkmɯzɯ
hɑtɑHn	hɑtɑin	hɑtɑɯn
hɑjɑtmH	hɑjɑtmi	hɑjɑtmɯ
ihtijɑʧlArnHzH	ihtijɑʧlernizi	ihtijɑʧlɑrnɯzɯ
istɑsjonA	istɑsjone	istɑsjonɑ
kɑbulnH	kɑbulni	kɑbulny
kɑdɑrHHn	kɑdɑriin	kɑdɑrɯɯn
kɑdroHHn	kɑdroiin	kɑdrouun
kɑhrɑmɑnlArH	kɑhrɑmɑnleri	kɑhrɑmɑnlɑrɯ
kɑnɑlHHn	kɑnɑliin	kɑnɑlɯɯn
kɑjɑlArA	kɑjɑlere	kɑjɑlɑrɑ
kɑzɯlAr	kɑzɯler	kɑzɯlɑr
koʃullH	koʃulli	koʃullu
komʃulArH	komʃuleri	komʃulɑrɯ
konuklArA	konuklere	konuklɑrɑ
kopjɑlAmA	kopjɑleme	kopjɑlɑmɑ
kurtulHp	kurtulip	kurtulup
limɑnDA	limɑnde	limɑndɑ
myrɑʤɑɑtDA	myrɑʤɑɑtde	myrɑʤɑɑttɑ
modylɑsjonH	modylɑsjoni	modylɑsjonu
notHn	notin	notun
oʤɑkDA	oʤɑkte	oʤɑktɑ
opsijonlArHn	opsijonlerin	opsijonlɑrɯn
ortɑlɯkDA	ortɑlɯkte	ortɑlɯktɑ
otobysH	otobysi	otobysy
ojlArH	ojleri	ojlɑrɯ
ojunlArA	ojunlere	ojunlɑrɑ
plɑnsHz	plɑnsiz	plɑnsɯz
pozisjonlArH	pozisjonleri	pozisjonlɑrɯ
puɑnHn	puɑnin	puɑnɯn
puɑnHHn	puɑniin	puɑnɯɯn
pulH	puli	pulu
rekorH	rekori	rekoru
sytunlArH	sytunleri	sytunlɑrɯ
sɑʧAn	sɑʧen	sɑʧɑn
sɑrkAn	sɑrken	sɑrkɑn
sɑjArAk	sɑjerek	sɑjɑrɑk
senɑtoHn	senɑtoin	senɑtoun
skorlArH	skorleri	skorlɑrɯ
sokulAn	sokulen	sokulɑn
tɑkɯmlArHn	tɑkɯmlerin	tɑkɯmlɑrɯn
tɑkmA	tɑkme	tɑkmɑ
tɑnɯʃmA	tɑnɯʃme	tɑnɯʃmɑ
tɑnklArH	tɑnkleri	tɑnklɑrɯ
topluluklArHn	topluluklerin	topluluklɑrɯn
toplummHz	toplummiz	toplummuz
turlH	turli	turlu
jyrytmADA	jyrytmede	jyrytmete
jɑnmAA	jɑnmee	jɑnmɑɑ
jɑpɯmHHn	jɑpɯmiin	jɑpɯmɯɯn
jolsuzlHklArHn	jolsuzliklerin	jolsuzluklɑrɯn
ʧøkHʃ	ʧøkiʃ	ʧøkyʃ
ʧɑlɯʃmAnHz	ʧɑlɯʃmeniz	ʧɑlɯʃmɑnɯz
ʧɑplArH	ʧɑpleri	ʧɑplɑrɯ
ʧekmADA	ʧekmede	ʧekmete
ølymsHz	ølymsiz	ølymsyz
ølHnʤAA	ølinʤee	ølynʤee
øzgyrlHklArHHn	øzgyrlikleriin	øzgyrlykleriin
ʃɑrtA	ʃɑrte	ʃɑrtɑ
ɑʧmADA	ɑʧmede	ɑʧmɑtɑ
ɑɰɯzDA	ɑɰɯzde	ɑɰɯzdɑ
ɑkmAn	ɑkmen	ɑkmɑn
ɑnɑhtɑrlAr	ɑnɑhtɑrler	ɑnɑhtɑrlɑr
ɑrɑbɑDAn	ɑrɑbɑden	ɑrɑbɑdɑn
ɑrsɑlArHn	ɑrsɑlerin	ɑrsɑlɑrɯn
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
ɑjɑrlArHHn	ɑjɑrleriin	ɑjɑrlɑrɯɯn
ɑjlArA	ɑjlere	ɑjlɑrɑ
ɑjvɑlHk	ɑjvɑlik	ɑjvɑlɯk
ɑzɯnlɯklArHn	ɑzɯnlɯklerin	ɑzɯnlɯklɑrɯn
bɑʃlɯkDA	bɑʃlɯkte	bɑʃlɯktɑ
bɑnkɑmHzHn	bɑnkɑmizin	bɑnkɑmɯzɯn
bɑnjoA	bɑnjoe	bɑnjoɑ
bɑjlAr	bɑjler	bɑjlɑr
bojDA	bojde	bojdɑ
bulHʃlAr	buliʃler	buluʃlɑr
burunDA	burunde	burundɑ
ʤihɑzlArDA	ʤihɑzlerde	ʤihɑzlɑrdɑ
dyʃmɑnlArH	dyʃmɑnleri	dyʃmɑnlɑrɯ
dykkɑnlArH	dykkɑnleri	dykkɑnlɑrɯ
dezɑvɑntɑʒH	dezɑvɑntɑʒi	dezɑvɑntɑʒɯ
doɰHp	doɰip	doɰup
dolɑjsHz	dolɑjsiz	dolɑjsɯz
dosjɑlArnHzH	dosjɑlernizi	dosjɑlɑrnɯzɯ
dojAsHjA	dojesije	dojɑsɯjɑ
dozA	doze	dozɑ
enstitymHz	enstitymiz	enstitymyz
erozjonA	erozjone	erozjonɑ
etDHkʧA	etdikʧe	ettikʧe
fɑbrikɑlArHHn	fɑbrikɑleriin	fɑbrikɑlɑrɯɯn
fɑktørHHn	fɑktøriin	fɑktøryyn
fɑjH	fɑji	fɑjɯ
fotoɰrɑflArDAn	fotoɰrɑflerden	fotoɰrɑflɑrdɑn
geliʃDHkʧA	geliʃdikʧe	geliʃtikʧe
hesɑplArDA	hesɑplerde	hesɑplɑrdɑ
hukukʧHlAr	hukukʧiler	hukukʧulɑr
iʤrɑH	iʤrɑi	iʤrɑɯ
inɑnʧlAr	inɑnʧler	inɑnʧlɑr
kɑʧH	kɑʧi	kɑʧɯ
kɑʧmA	kɑʧme	kɑʧmɑ
kɑlɑnlArA	kɑlɑnlere	kɑlɑnlɑrɑ
kɑsHn	kɑsin	kɑsɯn
kɑtAʤAk	kɑteʤek	kɑtɑʤɑk
kojmAH	kojmei	kojmɑɯ
kurɑmlAr	kurɑmler	kurɑmlɑr
kutlɑmAlAr	kutlɑmeler	kutlɑmɑlɑr
lɑborɑtuvɑrHn	lɑborɑtuvɑrin	lɑborɑtuvɑrɯn
mɑɰɑzɑH	mɑɰɑzɑi	mɑɰɑzɑɯ
mɑɰdurH	mɑɰduri	mɑɰduru
meʤmuɑH	meʤmuɑi	meʤmuɑɯ
misjonmHz	misjonmiz	misjonmuz
mobiljɑlArH	mobiljɑleri	mobiljɑlɑrɯ
motorlArHn	motorlerin	motorlɑrɯn
noktɑDAki	noktɑdeki	noktɑdɑki
okullArDAki	okullerdeki	okullɑrdɑki
orgɑnizɑsjonlArHn	orgɑnizɑsjonlerin	orgɑnizɑsjonlɑrɯn
pɑrmɑklAr	pɑrmɑkler	pɑrmɑklɑr
pɑzɑrlAmAH	pɑzɑrlemei	pɑzɑrlɑmɑɯ
ruhsɑtA	ruhsɑte	ruhsɑtɑ
sɯfɯrDAn	sɯfɯrden	sɯfɯrdɑn
sɯrɑlAmADA	sɯrɑlemede	sɯrɑlɑmɑdɑ
sɯvɯlAr	sɯvɯler	sɯvɯlɑr
sɯzAn	sɯzen	sɯzɑn
sorgulAnmAH	sorgulenmei	sorgulɑnmɑɯ
sojsAl	sojsel	sojsɑl
stoklArH	stokleri	stoklɑrɯ
tɯkɑnɯklHk	tɯkɑnɯklik	tɯkɑnɯklɯk
tɑhɑkkukH	tɑhɑkkuki	tɑhɑkkuku
tɑkArAk	tɑkerek	tɑkɑrɑk
tɑvɑnA	tɑvɑne	tɑvɑnɑ
tɑzminɑtsHz	tɑzminɑtsiz	tɑzminɑtsɯz
tekrɑrlAnmAH	tekrɑrlenmei	tekrɑrlɑnmɑɯ
telefonlArDA	telefonlerde	telefonlɑrdɑ
tonDAn	tonden	tondɑn
tutumlAr	tutumler	tutumlɑr
ustɑlArH	ustɑleri	ustɑlɑrɯ
