uf	pred	sf
bɑʃlɯkDA	bɑʃlɯkte	bɑʃlɯktɑ
bɑnkɑmHzHn	bɑnkɑmizin	bɑnkɑmɯzɯn
bɑjlAr	bɑjler	bɑjlɑr
birikimlArH	birikimlɑrɯ	birikimleri
bitHnʤAA	bitinʤɑɑ	bitinʤee
burunDA	burunde	burundɑ
deɰiʃiklHklArHHn	deɰiʃikliklɑrɯɯn	deɰiʃiklikleriin
dezɑvɑntɑʒH	dezɑvɑntɑʒi	dezɑvɑntɑʒɯ
dolɑjsHz	dolɑjsiz	dolɑjsɯz
dosjɑlArnHzH	dosjɑlɑrnizi	dosjɑlɑrnɯzɯ
dojAsHjA	dojɑsije	dojɑsɯjɑ
dozA	doze	dozɑ
durumlArDAn	durumlɑrden	durumlɑrdɑn
enstitylAr	enstitylɑr	enstityler
enstitymHz	enstitymiz	enstitymyz
etDHkʧA	etdikʧe	ettikʧe
fɑizlArHn	fɑizlɑrɯn	fɑizlerin
fɑktørHHn	fɑktørɯɯn	fɑktøryyn
fotoɰrɑflArDAn	fotoɰrɑflɑrden	fotoɰrɑflɑrdɑn
gønyllylAr	gønyllylɑr	gønyllyler
gøndermAH	gøndermɑɯ	gøndermei
geʧDHklArH	geʧtiklɑrɯ	geʧtikleri
hɑkikɑtH	hɑkikɑtɯ	hɑkikɑti
hukukʧHlAr	hukukʧiler	hukukʧulɑr
kɯlɑvuzDA	kɯlɑvuzde	kɯlɑvuzdɑ
kyʧylAn	kyʧylɑn	kyʧylen
kɑʧH	kɑʧi	kɑʧɯ
kɑtAʤAk	kɑteʤek	kɑtɑʤɑk
kɑjdetmA	kɑjdetmɑ	kɑjdetme
kesitlArDA	kesitlɑrdɑ	kesitlerde
mɑɰdurH	mɑɰduri	mɑɰduru
metinlArDA	metinlɑrdɑ	metinlerde
misjonmHz	misjonmiz	misjonmuz
motorlArHn	motorlerin	motorlɑrɯn
noktɑDAki	noktɑteki	noktɑdɑki
okullArDAki	okullɑrdeki	okullɑrdɑki
otobyslAr	otobyslɑr	otobysler
ruhsɑtA	ruhsɑte	ruhsɑtɑ
sɯfɯrDAn	sɯfɯrden	sɯfɯrdɑn
sɯzAn	sɯzen	sɯzɑn
sojsAl	sojsel	sojsɑl
tɯkɑnɯklHk	tɯkɑnɯklik	tɯkɑnɯklɯk
tɑzminɑtsHz	tɑzminɑtsiz	tɑzminɑtsɯz
tonDAn	tonden	tondɑn
verAbilmAH	verɑbilmɑɯ	verebilmei
vitɑminlAr	vitɑminlɑr	vitɑminler
jyrytDHklArH	jyrytdiklɑrɯ	jyryttykleri
jɑkHp	jɑkip	jɑkɯp
jɑpɯtlAr	jɑpɯtler	jɑpɯtlɑr
jokDAn	jokten	joktɑn
ʧyrymA	ʧyrymɑ	ʧyryme
ʧɑmlHk	ʧɑmlik	ʧɑmlɯk
ʧevrelArDA	ʧevrelerdɑ	ʧevrelerde
ølymlArHHn	ølymlɑrɯɯn	ølymleriin
ørtyHHn	ørtyɯɯn	ørtyyyn
ʃiʃirmA	ʃiʃirmɑ	ʃiʃirme
yrynmHz	yrynmiz	yrynmyz
ɑlmAksHzHn	ɑlmɑksizin	ɑlmɑksɯzɯn
ɑnlɑmADAn	ɑnlɑmɑden	ɑnlɑmɑdɑn
bytynHn	bytynin	bytynyn
bɑhʧelArDA	bɑhʧelerdɑ	bɑhʧelerde
bɑjrɑklH	bɑjrɑkli	bɑjrɑklɯ
bojHHn	bojɯɯn	bojuun
bozArAk	bozerek	bozɑrɑk
bozuklHklArHn	bozukliklɑrɯn	bozukluklɑrɯn
bulunmADAn	bulunmɑden	bulunmɑtɑn
bulutlArH	bulutleri	bulutlɑrɯ
ʤevizlH	ʤevizlɯ	ʤevizli
dyzenlAnmADA	dyzenlɑnmɑdɑ	dyzenlenmete
deɰerlendirmAlArnH	deɰerlendirmɑlɑrnɯ	deɰerlendirmelerni
demokrɑsilArDA	demokrɑsilerdɑ	demokrɑsilerde
eklAnHnʤA	eklɑnɯnʤe	ekleninʤe
etmADHklArH	etmetiklɑrɯ	etmedikleri
formɑtA	formɑte	formɑtɑ
gøryʃHp	gøryʃip	gøryʃyp
gynʤellAnAn	gynʤellɑnɑn	gynʤellenen
gereklHlHk	gereklɯlɯk	gereklilik
hɑbernHz	hɑbernɯz	hɑberniz
hɑvuzlH	hɑvuzlɯ	hɑvuzlu
ilgilenmAA	ilgilenmɑɑ	ilgilenmee
inʃɑɑtlArH	inʃɑɑtleri	inʃɑɑtlɑrɯ
isteklArnHzH	isteklɑrnizi	isteklernizi
istemlAr	istemlɑr	istemler
izlAnArAk	izlɑnɑrɑk	izlenerek
kɑrɑʤiɰerDA	kɑrɑʤiɰerdɑ	kɑrɑʤiɰerde
koordinɑtlAr	koordinɑtler	koordinɑtlɑr
kulɑkDAki	kulɑkteki	kulɑktɑki
myziklArH	myziklɑrɯ	myzikleri
okuDHklArH	okutiklɑrɯ	okuduklɑrɯ
pɑtentH	pɑtentɯ	pɑtenti
problemsHz	problemsɯz	problemsiz
resimlArDA	resimlɑrdɑ	resimlerde
resulH	resulu	resuly
seʧimlArHHn	seʧimlɑrɯɯn	seʧimleriin
tɑʃɯHʤHH	tɑʃɯiʤii	tɑʃɯɯʤɯɯ
tɑnɯmlAmADA	tɑnɯmlɑmɑdɑ	tɑnɯmlɑmɑtɑ
tɑriflArH	tɑriflɑrɯ	tɑrifleri
tɑvlH	tɑvli	tɑvlɯ
tesislArmHzDA	tesislɑrmizde	tesislermizde
tuzlHlHk	tuzlɯlɯk	tuzluluk
vermAksHzHn	vermɑksizin	vermeksizin
jyklArHn	jyklɑrɯn	jyklerin
jɑɰmurHn	jɑɰmurin	jɑɰmurun
ʧɑmurlH	ʧɑmurli	ʧɑmurlu
ʧekirdeklArH	ʧekirdeklɑrɯ	ʧekirdekleri
ʧimlAnmA	ʧimlɑnmɑ	ʧimlenme
ølʧylArA	ølʧylɑrɑ	ølʧylere
ølymHHn	ølymɯɯn	ølymyyn
øzyrlylArHn	øzyrlylɑrɯn	øzyrlylerin
ʃehirlAʃmA	ʃehirleʃmɑ	ʃehirleʃme
ʃikɑjetDA	ʃikɑjetde	ʃikɑjette
ɑilelArDA	ɑilelerdɑ	ɑilelerde
ɑlejhDA	ɑlejhde	ɑlejhte
ɑrɑʤɯnHzH	ɑrɑʤɯnɯzi	ɑrɑʤɯnɯzɯ
ɑrɑnHzDA	ɑrɑnɯzde	ɑrɑnɯzdɑ
ɑsɯlsHz	ɑsɯlsiz	ɑsɯlsɯz
bɑʃmH	bɑʃmi	bɑʃmɯ
bilmA	bilmɑ	bilme
bollHk	bollik	bolluk
dɑvɑDAn	dɑvɑden	dɑvɑdɑn
dɑvrɑnɯʃsAl	dɑvrɑnɯʃsel	dɑvrɑnɯʃsɑl
dinHHn	dinɯɯn	diniin
doktorlArH	doktorleri	doktorlɑrɯ
eklemlArDA	eklemlɑrdɑ	eklemlerde
etkenlArH	etkenlɑrɯ	etkenleri
formDAki	formdeki	formdɑki
gynlAnmAH	gynlɑnmɑɯ	gynlenmei
geliʃimA	geliʃimɑ	geliʃime
geniʃlAr	geniʃlɑr	geniʃler
girmAnHzH	girmɑnɯzi	girmenizi
hɑrʧDAn	hɑrʧden	hɑrʧtɑn
hɑtlH	hɑtli	hɑtlɯ
indirimlArH	indirimlɑrɯ	indirimleri
kɯjAsHjA	kɯjɑsije	kɯjɑsɯjɑ
kykyrtlH	kykyrtli	kykyrtly
kɑrdeʃlArH	kɑrdeʃlɑrɯ	kɑrdeʃleri
kodHn	kodɯn	kodun
lyzumsHz	lyzumsɯz	lyzumsuz
lɑstiklAr	lɑstiklɑr	lɑstikler
listelAnmAH	listelenmɑɯ	listelenmei
myfettiʃlArH	myfettiʃlɑrɯ	myfettiʃleri
mevsimA	mevsimɑ	mevsime
motorlArDA	motorlerdɑ	motorlɑrdɑ
okʧH	okʧi	okʧu
piʃmɑnlHk	piʃmɑnlik	piʃmɑnlɯk
reflekslArH	reflekslɑrɯ	refleksleri
romɑnDA	romɑnte	romɑndɑ
sɯnɯrlAAn	sɯnɯrleen	sɯnɯrlɑɑn
syzylAn	syzylɑn	syzylen
tɑkɯmmHzHn	tɑkɯmmizin	tɑkɯmmɯzɯn
tezgɑhH	tezgɑhi	tezgɑhɯ
tezgɑhlArH	tezgɑhleri	tezgɑhlɑrɯ
vɑlilHklAr	vɑliliklɑr	vɑlilikler
vɑlilHklArA	vɑliliklɑrɑ	vɑliliklere
jyksekokullAr	jyksekokuller	jyksekokullɑr
jɑjɯnlArDAn	jɑjɯnlɑrden	jɑjɯnlɑrdɑn
jeteneklAr	jeteneklɑr	jetenekler
joɰunlHkDA	joɰunlikte	joɰunluktɑ
ʧɑrpArAk	ʧɑrperek	ʧɑrpɑrɑk
ɯsɯtHʤH	ɯsɯtiʤi	ɯsɯtɯʤɯ
øɰretmenlArmHz	øɰretmenlɑrmiz	øɰretmenlermiz
ølDHkDAn	øldikten	øldykten
øzgyrlHklArA	øzgyrliklɑrɑ	øzgyrlyklere
ɑrɑʧlHk	ɑrɑʧlik	ɑrɑʧlɯk
ɑrɑmHzDAki	ɑrɑmizdeki	ɑrɑmɯzdɑki
ɑrkɑdɑʃlArmH	ɑrkɑdɑʃlɑrmi	ɑrkɑdɑʃlɑrmɯ
bɯrɑkDHklArH	bɯrɑkdiklɑrɯ	bɯrɑktɯklɑrɯ
bɑʃørtylH	bɑʃørtyli	bɑʃørtyly
bɑntlH	bɑntli	bɑntlɯ
bɑntlAr	bɑntler	bɑntlɑr
bɑtAn	bɑten	bɑtɑn
bezlArHHn	bezlɑrɯɯn	bezleriin
binɑDAn	binɑden	binɑdɑn
binAn	binɑn	binen
bozmA	bozme	bozmɑ
ʤephelArDA	ʤephelerdɑ	ʤephelerde
ʤinslArH	ʤinslɑrɯ	ʤinsleri
deɰerlendirmAlArDA	deɰerlendirmɑlɑrdɑ	deɰerlendirmelerde
denizlArH	denizlɑrɯ	denizleri
devletlArɑrɑsɯ	devletlɑrɑrɑsɯ	devletlerɑrɑsɯ
disiplinlAr	disiplinlɑr	disiplinler
doɰuDAki	doɰuteki	doɰudɑki
erimA	erimɑ	erime
etkinliklArDAn	etkinliklɑrden	etkinliklerden
fertlArHHn	fertlɑrɯɯn	fertleriin
gønyllylHk	gønyllylik	gønyllylyk
gøndermAH	gøndermɑɯ	gøndermei
gøryntylArA	gøryntylɑrɑ	gøryntylere
gøzlArmHn	gøzlɑrmin	gøzlermin
gynejDAki	gynejdɑki	gynejdeki
hykymsHz	hykymsɯz	hykymsyz
iʃɑretlArHn	iʃɑretlɑrɯn	iʃɑretlerin
iʃgyʤyHn	iʃgyʤyin	iʃgyʤyyn
inʤelemADAn	inʤelemɑden	inʤelemeden
ithɑlɑtDA	ithɑlɑtte	ithɑlɑttɑ
køjDAki	køjteki	køjdeki
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
kɑpɑtAn	kɑpɑten	kɑpɑtɑn
kɑrɑrlArDAn	kɑrɑrlerden	kɑrɑrlɑrdɑn
kokusHz	kokusiz	kokusuz
kurmADA	kurmɑdɑ	kurmɑtɑ
mɑliklArHHn	mɑliklɑrɯɯn	mɑlikleriin
mezɑrlAr	mezɑrler	mezɑrlɑr
milletDAn	milletden	milletten
muhtɑrlHk	muhtɑrlik	muhtɑrlɯk
protokolA	protokolɑ	protokole
sɑjgɯnlHk	sɑjgɯnlik	sɑjgɯnlɯk
seʧAʤAklArH	seʧeʤeklɑrɯ	seʧeʤekleri
siDA	site	side
sipɑriʃlArHn	sipɑriʃlɑrɯn	sipɑriʃlerin
sormADAn	sormɑden	sormɑdɑn
sorumsHz	sorumsɯz	sorumsuz
typlArH	typlɑrɯ	typleri
tɑkHn	tɑkin	tɑkɯn
tɑvɯrlArH	tɑvɯrleri	tɑvɯrlɑrɯ
teʃekkylH	teʃekkyli	teʃekkyly
televizjonDAn	televizjonden	televizjondɑn
tutDHklArH	tutdiklɑrɯ	tuttuklɑrɯ
uɰrɑmADAn	uɰrɑmɑden	uɰrɑmɑdɑn
uzɑtArAk	uzɑterek	uzɑtɑrɑk
uzmɑnlArDAn	uzmɑnlɑrden	uzmɑnlɑrdɑn
jønlArA	jønlɑrɑ	jønlere
jyryHʃlAr	jyryuʃlɑr	jyryyʃler
jɑkɯtlAr	jɑkɯtler	jɑkɯtlɑr
jɑtɑkDAn	jɑtɑkden	jɑtɑktɑn
jɑzɯmHzDA	jɑzɯmizde	jɑzɯmɯzdɑ
jetiʃkinlArDA	jetiʃkinlɑrdɑ	jetiʃkinlerde
jetiʃkinlArA	jetiʃkinlɑrɑ	jetiʃkinlere
zɑrɑrlArHn	zɑrɑrlerin	zɑrɑrlɑrɯn
zɑrfH	zɑrfi	zɑrfɯ
ʧekinmADAn	ʧekinmɑden	ʧekinmeden
ʧizimlArHn	ʧizimlɑrɯn	ʧizimlerin
ønnHzA	ønnize	ønnyze
øjkyHn	øjkyin	øjkyyn
ʃekillArHHn	ʃekillɑrɯɯn	ʃekilleriin
ʃoførH	ʃoføri	ʃoføry
ystynlHklArH	ystynliklɑrɯ	ystynlykleri
ɑtlɑArAk	ɑtlɑerek	ɑtlɑɑrɑk
bytynlAʃmAH	bytynlɑʃmɑɯ	bytynleʃmei
bɑʃlAAlHm	bɑʃleelim	bɑʃlɑɑlɯm
biʧimA	biʧimɑ	biʧime
bildirmAlArH	bildirmɑlɑrɯ	bildirmeleri
bilmAlArH	bilmɑlɑrɯ	bilmeleri
binmA	binmɑ	binme
bulunmADHkʧA	bulunmetikʧe	bulunmɑdɯkʧɑ
ʤihɑzDA	ʤihɑzde	ʤihɑzdɑ
dyʃynmAH	dyʃynmɑɯ	dyʃynmei
dyzensHzlHk	dyzensɯzlik	dyzensizlik
delmA	delmɑ	delme
derinlHklArnA	derinliklɑrne	derinliklerne
dinlArHn	dinlɑrɯn	dinlerin
dolgunlHk	dolgunlik	dolgunluk
eʃmA	eʃmɑ	eʃme
elnHzDAn	elnɯzden	elnizden
etkenlArA	etkenlɑrɑ	etkenlere
etkileʃimlArH	etkileʃimlɑrɯ	etkileʃimleri
etmADHk	etmetik	etmedik
fiʃlAr	fiʃlɑr	fiʃler
fiillArHn	fiillɑrɯn	fiillerin
gølHHn	gøliin	gølyyn
gørynymlArH	gørynymlɑrɯ	gørynymleri
gøzlemlAnAn	gøzlemlɑnɑn	gøzlemlenen
gylH	gyli	gyly
gyryltyHn	gyryltyin	gyryltyyn
gemiDA	gemite	gemide
iʧDA	iʧde	iʧte
ideɑlH	ideɑlɯ	ideɑli
imkɑnlArDAn	imkɑnlɑrden	imkɑnlɑrdɑn
iniʃA	iniʃɑ	iniʃe
ithɑlɑtA	ithɑlɑte	ithɑlɑtɑ
kɯsɯrlHk	kɯsɯrlik	kɯsɯrlɯk
køpeklArHn	køpeklɑrɯn	køpeklerin
kyltyrmHzHn	kyltyrmizin	kyltyrmyzyn
kɑrɯʃɯklHk	kɑrɯʃɯklik	kɑrɯʃɯklɯk
kɑrtnHzA	kɑrtnize	kɑrtnɯzɑ
kɑjmɑklH	kɑjmɑkli	kɑjmɑklɯ
mydyrlyklArHHn	mydyrlyklɑrɯɯn	mydyrlykleriin
mɑdenlArH	mɑdenlɑrɯ	mɑdenleri
mɑksɑtlH	mɑksɑtli	mɑksɑtlɯ
modellArA	modellɑrɑ	modellere
olmAHnʤA	olmɑɯnʤe	olmɑɯnʤɑ
olumsuzlHk	olumsuzlik	olumsuzluk
pɑdiʃɑhH	pɑdiʃɑhi	pɑdiʃɑhɯ
pɑketlArHHn	pɑketlɑrɯɯn	pɑketleriin
problemlArDAn	problemlɑrden	problemlerden
renklArA	renklɑrɑ	renklere
sɯʤɑkDAn	sɯʤɑkden	sɯʤɑktɑn
sɯnɑvlArDAn	sɯnɑvlerden	sɯnɑvlɑrdɑn
sɑtɯrlArHn	sɑtɯrlerin	sɑtɯrlɑrɯn
sɑvunmAsHz	sɑvunmɑsiz	sɑvunmɑsɯz
sempozjumHn	sempozjumin	sempozjumun
sorumlulukDAn	sorumlulukden	sorumluluktɑn
suʧlHlAr	suʧliler	suʧlulɑr
tørenlAr	tørenlɑr	tørenler
testlArDAn	testlɑrden	testlerden
umutsHzlHk	umutsizlik	umutsuzluk
verimlArH	verimlɑrɯ	verimleri
vermADA	vermɑdɑ	vermede
vermAlArnH	vermɑlɑrnɯ	vermelerni
jønelmAH	jønelmɑɯ	jønelmei
jɑnmHzA	jɑnmyze	jɑnmɯzɑ
jɑjɯnlAAn	jɑjɯnleen	jɑjɯnlɑɑn
jerleʃimlArH	jerleʃimlɑrɯ	jerleʃimleri
ʧɯkmAAn	ʧɯkmeen	ʧɯkmɑɑn
ʧøzymHHn	ʧøzymɯɯn	ʧøzymyyn
ʧeʃitlArHn	ʧeʃitlɑrɯn	ʧeʃitlerin
ʧoɰumHzHn	ʧoɰumizin	ʧoɰumuzun
ʧoʤuklArnHzA	ʧoʤuklɑrnize	ʧoʤuklɑrnɯzɑ
ødemAlArnHz	ødemelernɯz	ødemelerniz
ødeneklArHn	ødeneklɑrɯn	ødeneklerin
ølʧymlArHn	ølʧymlɑrɯn	ølʧymlerin
ønDAki	ønteki	øndeki
ørgytlArDA	ørgytlɑrdɑ	ørgytlerde
ɑɰlɑAn	ɑɰlɑen	ɑɰlɑɑn
ɑdreslArA	ɑdreslɑrɑ	ɑdreslere
ɑdreslArHHn	ɑdreslɑrɯɯn	ɑdresleriin
ɑnɯtlAr	ɑnɯtler	ɑnɯtlɑr
ɑntibijotiklArHn	ɑntibijotiklɑrɯn	ɑntibijotiklerin
ɑsitlArHHn	ɑsitlɑrɯɯn	ɑsitleriin
bɯrɑkDHkDAn	bɯrɑkdikten	bɯrɑktɯktɑn
belgelAnmAH	belgelenmɑɯ	belgelenmei
bildirimlArH	bildirimlɑrɯ	bildirimleri
dɯʃsAl	dɯʃsel	dɯʃsɑl
døkymlAr	døkymlɑr	døkymler
dyʃynʤelArnHz	dyʃynʤelernɯz	dyʃynʤelerniz
deɰerlArDA	deɰerlerdɑ	deɰerlerde
desenlArH	desenlɑrɯ	desenleri
dojumsHz	dojumsɯz	dojumsuz
edebijɑtDA	edebijɑtte	edebijɑttɑ
evmA	evmɑ	evme
fijɑtlArmHzA	fijɑtlermize	fijɑtlɑrmɯzɑ
gøklArA	gøklɑrɑ	gøklere
gynlArDAki	gynlɑrdeki	gynlerdeki
geʧirDHkDAn	geʧirtikten	geʧirdikten
gelmAH	gelmɑɯ	gelmei
gizlAmA	gizlɑmɑ	gizleme
hykymetlArA	hykymetlɑrɑ	hykymetlere
hɑnDAn	hɑnden	hɑndɑn
iktidɑrlAr	iktidɑrler	iktidɑrlɑr
ilɑʧlArDAn	ilɑʧlɑrden	ilɑʧlɑrdɑn
iplArH	iplɑrɯ	ipleri
isimlArA	isimlɑrɑ	isimlere
kɯsɯmDAki	kɯsɯmdeki	kɯsɯmdɑki
kɑʧArAk	kɑʧerek	kɑʧɑrɑk
kɑtɑlogH	kɑtɑlogi	kɑtɑlogu
kirlAnmAHn	kirlɑnmɑɯn	kirlenmein
lɑborɑtuvɑrlArHn	lɑborɑtuvɑrlerin	lɑborɑtuvɑrlɑrɯn
mɑɰdurHn	mɑɰdurin	mɑɰdurun
mɑhkumHn	mɑhkumin	mɑhkumun
miktɑrDAn	miktɑrden	miktɑrdɑn
minerɑllArHHn	minerɑllɑrɯɯn	minerɑlleriin
mirɑsʧHlArH	mirɑsʧileri	mirɑsʧɯlɑrɯ
omuzA	omuze	omuzɑ
ojunDAn	ojunden	ojundɑn
rɑkɑmsAl	rɑkɑmsel	rɑkɑmsɑl
rektørlHkʧA	rektørlikʧe	rektørlykʧe
resimlArHHn	resimlɑrɯɯn	resimleriin
robotlAr	robotler	robotlɑr
sɯnɯrlArA	sɯnɯrlere	sɯnɯrlɑrɑ
sɯnɑvsHz	sɯnɑvsiz	sɯnɑvsɯz
søkmA	søkmɑ	søkme
sɑɰlɯkDA	sɑɰlɯkte	sɑɰlɯktɑ
sɑntrɑlHn	sɑntrɑlɯn	sɑntrɑlin
sɑjfɑlArmHzDA	sɑjfɑlɑrmizde	sɑjfɑlɑrmɯzdɑ
seʧeneklArHn	seʧeneklɑrɯn	seʧeneklerin
seklHnDAki	seklɯnteki	seklindeki
sektørmHzHn	sektørmizin	sektørmyzyn
seminerlArDA	seminerlerdɑ	seminerlerde
sevmAH	sevmɑɯ	sevmei
sitelArDA	sitelerdɑ	sitelerde
sonuʧlArDAn	sonuʧlɑrden	sonuʧlɑrdɑn
stokH	stoki	stoku
tytynlArDAn	tytynlɑrden	tytynlerden
telefonlArDAn	telefonlɑrden	telefonlɑrdɑn
terʤihlH	terʤihlɯ	terʤihli
triljonlHk	triljonlik	triljonluk
tutɑnɑkDA	tutɑnɑkte	tutɑnɑktɑ
uʧɑkDA	uʧɑkte	uʧɑktɑ
unsurHn	unsurin	unsurun
ujgɑrlHklArHn	ujgɑrliklɑrɯn	ujgɑrlɯklɑrɯn
uzɑjlArH	uzɑjleri	uzɑjlɑrɯ
jønetimlArHHn	jønetimlɑrɯɯn	jønetimleriin
jykymlHlHklArHn	jykymlɯlɯklɑrɯn	jykymlylyklerin
jyksekokulDA	jyksekokulde	jyksekokuldɑ
jyksekokulmHz	jyksekokulmiz	jyksekokulmuz
jyzejDAki	jyzejdɑki	jyzejdeki
jɑzɯnDA	jɑzɯnde	jɑzɯndɑ
øɰrenmAlArH	øɰrenmɑlɑrɯ	øɰrenmeleri
yʧHHn	yʧɯɯn	yʧyyn
ɑɰlɑArAk	ɑɰlɑerek	ɑɰlɑɑrɑk
ɑhlɑklH	ɑhlɑkli	ɑhlɑklɯ
ɑnlɑArAk	ɑnlɑerek	ɑnlɑɑrɑk
ɑjdɯnlɑtAn	ɑjdɯnlɑten	ɑjdɯnlɑtɑn
bøbreklAr	bøbreklɑr	bøbrekler
bebeklArH	bebeklɑrɯ	bebekleri
belirtmADA	belirtmɑdɑ	belirtmete
bileʃenlArHn	bileʃenlɑrɯn	bileʃenlerin
bilmAlH	bilmɑlɯ	bilmeli
birikimA	birikimɑ	birikime
boɰɑzHn	boɰɑzin	boɰɑzɯn
bojunDAki	bojundeki	bojundɑki
brɑnʃDA	brɑnʃde	brɑnʃtɑ
dønemlArHHn	dønemlɑrɯɯn	dønemleriin
dyzenlArH	dyzenlɑrɯ	dyzenleri
deneklArHn	deneklɑrɯn	deneklerin
derneklArHHn	derneklɑrɯɯn	dernekleriin
devletlArDA	devletlɑrdɑ	devletlerde
doɰɑDAn	doɰɑden	doɰɑdɑn
ejlemlArDA	ejlemlɑrdɑ	ejlemlerde
fɑturɑlArnHzH	fɑturɑlɑrnizi	fɑturɑlɑrnɯzɯ
gørmAmA	gørmɑmɑ	gørmeme
gøstermADAn	gøstermɑden	gøstermeden
genʧlArDAn	genʧlɑrden	genʧlerden
getirmAHn	getirmɑɯn	getirmein
girAnlArA	girenlɑrɑ	girenlere
girAnlArHn	girenlɑrɯn	girenlerin
giriʃimlArA	giriʃimlɑrɑ	giriʃimlere
iʧlArH	iʧlɑrɯ	iʧleri
iʃlArnHzH	iʃlɑrnizi	iʃlernizi
kɯlɑvuzlHk	kɯlɑvuzlik	kɯlɑvuzluk
kɑdɯnDAn	kɑdɯnden	kɑdɯndɑn
kɑnɯtlArH	kɑnɯtleri	kɑnɯtlɑrɯ
kɑrʃɯnHzDA	kɑrʃɯnɯzde	kɑrʃɯnɯzdɑ
komʃumHz	komʃumiz	komʃumuz
konutA	konute	konutɑ
kojɑrlAr	kojɑrler	kojɑrlɑr
kuʃɑkDAn	kuʃɑkden	kuʃɑktɑn
kurAbilmA	kurɑbilmɑ	kurɑbilme
kuruluʃmHz	kuruluʃmiz	kuruluʃmuz
kuzejDAki	kuzejdɑki	kuzejdeki
mykelleflArHn	mykelleflɑrɯn	mykelleflerin
mɑhɑllelArDA	mɑhɑllelerdɑ	mɑhɑllelerde
metrɑʒlH	metrɑʒli	metrɑʒlɯ
mimɑrlArH	mimɑrleri	mimɑrlɑrɯ
otojolH	otojoli	otojolu
oturumHn	oturumin	oturumun
pɑrkDA	pɑrkte	pɑrktɑ
plɑtformHn	plɑtformin	plɑtformun
søkHp	søkip	søkyp
sokɑkDAn	sokɑkden	sokɑktɑn
stɑndɑrtDA	stɑndɑrtde	stɑndɑrttɑ
tɑʃɯtlAr	tɑʃɯtler	tɑʃɯtlɑr
tɑbiɑtDA	tɑbiɑtte	tɑbiɑttɑ
tɑhɑmmylH	tɑhɑmmyli	tɑhɑmmyly
tɑtminH	tɑtminɯ	tɑtmini
tedɑvilArDA	tedɑvilerdɑ	tedɑvilerde
jønlArHHn	jønlɑrɯɯn	jønleriin
jɑsɑDAn	jɑsɑden	jɑsɑdɑn
jolʤulukDA	jolʤulukte	jolʤuluktɑ
jorgunlHkDAn	jorgunlikten	jorgunluktɑn
zɑmɑnlArDAn	zɑmɑnlɑrden	zɑmɑnlɑrdɑn
ølHnʤA	ølɯnʤe	ølynʤe
øzyrlylHk	øzyrlylik	øzyrlylyk
øzyrlylArA	øzyrlylɑrɑ	øzyrlylere
yrynlArnHzH	yrynlɑrnizi	yrynlernizi
ɑʒɑnDA	ɑʒɑnte	ɑʒɑndɑ
ɑlɯʃveriʃA	ɑlɯʃveriʃɑ	ɑlɯʃveriʃe
ɑmelijɑtlAr	ɑmelijɑtler	ɑmelijɑtlɑr
ɑnlɑjɯʃmHz	ɑnlɑjɯʃmiz	ɑnlɑjɯʃmɯz
ɑnlɑHp	ɑnlɑip	ɑnlɑɯp
ɑsɯllArH	ɑsɯlleri	ɑsɯllɑrɯ
ɑjɯnDAki	ɑjɯnteki	ɑjɯndɑki
ɑjgɯtlAr	ɑjgɯtler	ɑjgɯtlɑr
bɑʃkɑnlHkʧA	bɑʃkɑnlikʧe	bɑʃkɑnlɯkʧɑ
bɑsDAn	bɑsten	bɑstɑn
bildirmAA	bildirmɑɑ	bildirmee
bozuklHklArHHn	bozukliklɑrɯɯn	bozukluklɑrɯɯn
bulunmAmADA	bulunmɑmɑdɑ	bulunmɑmɑtɑ
dønyʃymHn	dønyʃymin	dønyʃymyn
dørtlH	dørtli	dørtly
demokrɑsiDAn	demokrɑsiten	demokrɑsiden
dikmA	dikmɑ	dikme
duvɑrlArDA	duvɑrlerdɑ	duvɑrlɑrdɑ
eksiklAr	eksiklɑr	eksikler
ellArHHn	ellɑrɯɯn	elleriin
etkiDA	etkite	etkide
etkilAmADA	etkilɑmɑdɑ	etkilemete
futbolH	futboli	futbolu
gøtyrmAA	gøtyrmɑɑ	gøtyrmee
gylmAA	gylmɑɑ	gylmee
gyzergɑhH	gyzergɑhi	gyzergɑhɯ
geliʃmADA	geliʃmɑdɑ	geliʃmede
genʧlArmHz	genʧlɑrmiz	genʧlermiz
gereʧlArHn	gereʧlɑrɯn	gereʧlerin
globɑllAʃAn	globɑllɑʃɑn	globɑlleʃen
hɑberleʃmAHn	hɑberleʃmɑɯn	hɑberleʃmein
hɑʤimlArH	hɑʤimlɑrɯ	hɑʤimleri
hɑlHn	hɑlɯn	hɑlin
hɑstɑlɯksHz	hɑstɑlɯksiz	hɑstɑlɯksɯz
hɑzɯrlɯksHz	hɑzɯrlɯksiz	hɑzɯrlɯksɯz
ikɑmetgɑhH	ikɑmetgɑhi	ikɑmetgɑhɯ
iklimA	iklimɑ	iklime
kɑmpʧHlHk	kɑmpʧilik	kɑmpʧɯlɯk
kɑjnɑkDA	kɑjnɑkte	kɑjnɑktɑ
kesinlAʃmAH	kesinlɑʃmɑɯ	kesinleʃmei
koʃullArDAn	koʃullɑrden	koʃullɑrdɑn
kopHp	kopip	kopup
koruAbilmA	koruɑbilmɑ	koruɑbilme
liflH	liflɯ	lifli
