uf	pred	sf
istemlAr	istemlɑr	istemler
izlAnArAk	izlɑnɑrɑk	izlenerek
kɑrɑʤiɰerDA	kɑrɑʤiɰerdɑ	kɑrɑʤiɰerde
kɑrɑjoluHn	kɑrɑjoluɯn	kɑrɑjoluun
kesintilArH	kesintilɑri	kesintileri
kulɑkDAki	kulɑkdɑki	kulɑktɑki
liseDA	lisedɑ	lisede
myʃɑvirlAr	myʃɑvirlɑr	myʃɑvirler
myesseselArHn	myesseselɑrin	myesseselerin
myziklArH	myziklɑri	myzikleri
medenijetlAr	medenijetlɑr	medenijetler
okuDHklArH	okudɯklɑrɯ	okuduklɑrɯ
rehɑbilitɑsjonH	rehɑbilitɑsjonɯ	rehɑbilitɑsjonu
resimlArDA	resimlɑrdɑ	resimlerde
resulH	resuli	resuly
syryʤyA	syryʤyi	syryʤye
seʧimlArHHn	seʧimlɑriin	seʧimleriin
tɑnɯmlAmADA	tɑnɯmlɑmɑdɑ	tɑnɯmlɑmɑtɑ
tɑnelArH	tɑnelɑri	tɑneleri
tɑriflArH	tɑriflɑri	tɑrifleri
tɑvlH	tɑvli	tɑvlɯ
telefonHHn	telefonɯɯn	telefonuun
terminɑllAr	terminɑllɑr	terminɑller
tesislArmHzDA	tesislɑrmizdɑ	tesislermizde
tutkuH	tutkuɯ	tutkuu
tuzlHlHk	tuzlɯlɯk	tuzluluk
vermAksHzHn	vermdksizin	vermeksizin
jyklArHn	jyklɑrin	jyklerin
jɑɰmurHn	jɑɰmurɯn	jɑɰmurun
ʧɑmurlH	ʧɑmurlɯ	ʧɑmurlu
ʧekirdeklArH	ʧekirdeklɑri	ʧekirdekleri
ʧimlAnmA	ʧimlɑnmd	ʧimlenme
ølʧylArA	ølʧylɑrd	ølʧylere
ølymHHn	ølymiin	ølymyyn
øzyrlylArHn	øzyrlylɑrin	øzyrlylerin
ʃehirA	ʃehird	ʃehire
ʃehirlAʃmA	ʃehirldʃmɑ	ʃehirleʃme
ʃiirA	ʃiird	ʃiire
ʃikɑjetDA	ʃikɑjetdɑ	ʃikɑjette
ʃubeDA	ʃubedɑ	ʃubede
ɑilelArDA	ɑilelɑrdɑ	ɑilelerde
ɑlemA	ɑlemd	ɑleme
ɑlejhDA	ɑlejhdɑ	ɑlejhte
ɑnomɑlilAr	ɑnomɑlilɑr	ɑnomɑliler
bollHk	bollɯk	bolluk
bojutlArHHn	bojutlɑrɯin	bojutlɑrɯɯn
dyʃynʤelArHHn	dyʃynʤelɑriin	dyʃynʤeleriin
dersnDAn	dersnddn	dersnden
dujgulH	dujguli	dujgulu
eklemlArDA	eklemlɑrdɑ	eklemlerde
etkenlArH	etkenlɑri	etkenleri
evnHzDAki	evnizddki	evnizdeki
evlArDAn	evlɑrdɑn	evlerden
fiillArH	fiillɑri	fiilleri
gørAbiljor	gørɑbiljor	gørebiljor
gylymsemA	gylymsemi	gylymseme
gynlAnmAH	gynlɑnmdi	gynlenmei
gytmAAn	gytmɑdn	gytmeen
gyzellHkDA	gyzellikdi	gyzellikte
geliʃimA	geliʃimi	geliʃime
geniʃlAr	geniʃlɑr	geniʃler
girmAnHzH	girmdnizi	girmenizi
hɑrʧDAn	hɑrʧdɑn	hɑrʧtɑn
iletilAr	iletilɑr	iletiler
indirimlArH	indirimlɑri	indirimleri
kykyrtlH	kykyrtli	kykyrtly
kɑbilijetlArH	kɑbilijetlɑri	kɑbilijetleri
kɑlelArH	kɑlelɑri	kɑleleri
kɑleA	kɑleɑ	kɑlee
kɑrdeʃlArH	kɑrdeʃlɑri	kɑrdeʃleri
kimselArH	kimselɑri	kimseleri
kodHn	kodɯn	kodun
kujuH	kujui	kujuu
lyzumsHz	lyzumsiz	lyzumsuz
lɑstiklAr	lɑstiklɑr	lɑstikler
listelAnmAH	listelɑnmɑi	listelenmei
myfettiʃlArH	myfettiʃlɑri	myfettiʃleri
mevsimA	mevsimi	mevsime
milletlArH	milletlɑri	milletleri
mitingA	mitingi	mitinge
ofisDA	ofisdɑ	ofiste
okʧH	okʧɯ	okʧu
otelDAn	oteldɑn	otelden
reʧeteA	reʧetei	reʧetee
reflekslArH	reflekslɑri	refleksleri
rezervA	rezervi	rezerve
syrgynA	syrgynd	syrgyne
syzylAn	syzyldn	syzylen
seʧmAlArH	seʧmɑlɑri	seʧmeleri
simylɑsjonH	simylɑsjonɯ	simylɑsjonu
strɑteʒilArHn	strɑteʒilɑrin	strɑteʒilerin
tymørlArH	tymørlɑri	tymørleri
vɑlilHklArA	vɑliliklɑrɑ	vɑliliklere
vɑzifelArH	vɑzifelɑri	vɑzifeleri
jenArAk	jenɑrɑk	jenerek
jeteneklAr	jeteneklɑr	jetenekler
joɰunlHkDA	joɰunlɯkdɑ	joɰunluktɑ
ʧøzAʤAk	ʧøzɑʤɑk	ʧøzeʤek
ʧetelAr	ʧetelɑr	ʧeteler
øɰelArHn	øɰelɑrin	øɰelerin
øɰretmenlArmHz	øɰretmenlɑrmiz	øɰretmenlermiz
ølDHkDAn	øldikdɑn	øldykten
øzgyrlHklArA	øzgyrliklɑri	øzgyrlyklere
ɑsgɑriA	ɑsgɑriɑ	ɑsgɑrie
bɯrɑkDHklArH	bɯrɑkdɯklɑrɯ	bɯrɑktɯklɑrɯ
bɑʃørtylH	bɑʃørtyli	bɑʃørtyly
belA	belɑ	bele
belgelAmA	belgelɑmɑ	belgeleme
bezlArHHn	bezlɑriin	bezleriin
bildirilArHn	bildirilɑrin	bildirilerin
binAn	bindn	binen
ʤɑmilArHn	ʤɑmilɑrin	ʤɑmilerin
ʤephelArDA	ʤephelɑrdɑ	ʤephelerde
ʤinslArH	ʤinslɑri	ʤinsleri
dyʃHʃH	dyʃiʃɯ	dyʃyʃy
dyʃynʤeDAn	dyʃynʤeddn	dyʃynʤeden
deɰerlendirmAlArDA	deɰerlendirmɑlɑrdɑ	deɰerlendirmelerde
denejlArHn	denejlɑrin	denejlerin
denizlArH	denizlɑri	denizleri
devirlAr	devirlɑr	devirler
devletlArɑrɑsɯ	devletlɑrɑrɑsɯ	devletlerɑrɑsɯ
disiplinlAr	disiplinlɑr	disiplinler
eɰitimDAki	eɰitimddki	eɰitimdeki
emekʧHlArH	emekʧilɑri	emekʧileri
erimA	erimi	erime
erozjonH	erozjonɯ	erozjonu
etkilArDAn	etkilɑrdɑn	etkilerden
etkinliklArDAn	etkinliklɑrddn	etkinliklerden
evrenDA	evrendd	evrende
fertlArHHn	fertlɑriin	fertleriin
gønyllylHk	gønyllylik	gønyllylyk
gøndermAH	gøndermdi	gøndermei
gøryntylArA	gøryntylɑrd	gøryntylere
gøzlArmHn	gøzlɑrmɯn	gøzlermin
gynejDAki	gynejddki	gynejdeki
gɑzeteʤilArH	gɑzeteʤilɑri	gɑzeteʤileri
geʧAlHm	geʧɑlim	geʧelim
hykymsHz	hykymsiz	hykymsyz
hɑngilArH	hɑngilɑri	hɑngileri
hɑvɑHHn	hɑvɑɯin	hɑvɑɯɯn
hemʃehrilArmHzHn	hemʃehrilɑrmizin	hemʃehrilermizin
iʃɑretlArHn	iʃɑretlɑrin	iʃɑretlerin
iʃgyʤyHn	iʃgyʤyin	iʃgyʤyyn
iʃlevlArHHn	iʃlevlɑriin	iʃlevleriin
iʃlevsAllHk	iʃlevsɑllik	iʃlevsellik
ifɑdelArHn	ifɑdelɑrin	ifɑdelerin
inʤelemADAn	inʤelemdddn	inʤelemeden
inʤelemAHn	inʤelemdin	inʤelemein
ithɑlɑtDA	ithɑlɑtdɑ	ithɑlɑttɑ
izlemAH	izlemdi	izlemei
køjDAki	køjdɑki	køjdeki
kytyphɑnemHzDA	kytyphɑnemizdɑ	kytyphɑnemizde
kesirlAr	kesirlɑr	kesirler
kokusHz	kokusɯz	kokusuz
kurmADA	kurmɑdɑ	kurmɑtɑ
mɑhɑlleA	mɑhɑlleɑ	mɑhɑllee
mɑhkemelArHHn	mɑhkemelɑriin	mɑhkemeleriin
mɑkineDA	mɑkinedɑ	mɑkinede
mɑkineA	mɑkineɑ	mɑkinee
mɑliklArHHn	mɑliklɑriin	mɑlikleriin
medenijetlArH	medenijetlɑri	medenijetleri
mesɑfelArH	mesɑfelɑri	mesɑfeleri
milletDAn	milletddn	milletten
modernizɑsjonH	modernizɑsjonɯ	modernizɑsjonu
pejgɑmberlAr	pejgɑmberlɑr	pejgɑmberler
protokolA	protokolɑ	protokole
sɑhnelAr	sɑhnelɑr	sɑhneler
seʧAʤAklArH	seʧɑʤɑklɑri	seʧeʤekleri
siDA	sidɑ	side
sipɑriʃlArHn	sipɑriʃlɑrin	sipɑriʃlerin
sorumsHz	sorumsɯz	sorumsuz
typlArH	typlɑri	typleri
tɑvɯrlArH	tɑvɯrlɑri	tɑvɯrlɑrɯ
teʃekkylH	teʃekkyli	teʃekkyly
tutDHklArH	tutdɯklɑrɯ	tuttuklɑrɯ
jønlArA	jønlɑrɑ	jønlere
jykselArAk	jykselɑrɑk	jykselerek
jyryHʃlAr	jyryiʃlɑr	jyryyʃler
jyzmA	jyzmd	jyzme
jyzejlArHHn	jyzejlɑriin	jyzejleriin
jɑtɑkDAn	jɑtɑkdɑn	jɑtɑktɑn
jenilAAn	jenilddn	jenileen
jetiʃkinlArDA	jetiʃkinlɑrdɑ	jetiʃkinlerde
jetiʃkinlArA	jetiʃkinlɑrd	jetiʃkinlere
ʧekinmADAn	ʧekinmdddn	ʧekinmeden
ʧerʧeveA	ʧerʧevei	ʧerʧevee
ʧizelgeDA	ʧizelgedi	ʧizelgede
ʧizimlArHn	ʧizimlɑrin	ʧizimlerin
ʧizmA	ʧizmd	ʧizme
ønnHzA	ønnɯzɑ	ønnyze
øjkyHn	øjkyin	øjkyyn
ʃɑirlArHn	ʃɑirlɑrin	ʃɑirlerin
ʃekillArHHn	ʃekillɑriin	ʃekilleriin
ʃoførH	ʃoføri	ʃoføry
ystynlHklArH	ystynliklɑri	ystynlykleri
yzernHzA	yzernizd	yzernize
ɑrɑbuluʤulHk	ɑrɑbuluʤulɯk	ɑrɑbuluʤuluk
bytynlAʃmAH	bytynldʃmɑɯ	bytynleʃmei
biʧimA	biʧimd	biʧime
bildirmAlArH	bildirmɑlɑri	bildirmeleri
biletlArH	biletlɑri	biletleri
bilmAlArH	bilmɑlɑri	bilmeleri
binmA	binmd	binme
dyʃynmAH	dyʃynmdi	dyʃynmei
dɑireDA	dɑiredɑ	dɑirede
delmA	delmd	delme
derinlHklArnA	derinliklɑrnd	derinliklerne
dilekʧelAr	dilekʧelɑr	dilekʧeler
dinlArHn	dinlɑrin	dinlerin
doɰuH	doɰuɯ	doɰuu
dolgunlHk	dolgunlɯk	dolgunluk
eʃmA	eʃmɑ	eʃme
elnHzDAn	elnizddn	elnizden
etkenlArA	etkenlɑrd	etkenlere
etkileʃimlArH	etkileʃimlɑri	etkileʃimleri
etmADHk	etmddik	etmedik
fertlAr	fertlɑr	fertler
fiʃlAr	fiʃlɑr	fiʃler
fiillArHn	fiillɑrin	fiillerin
gølHHn	gøliin	gølyyn
gølDA	gøldɑ	gølde
gølgeDA	gølgedɑ	gølgede
gølgelAr	gølgelɑr	gølgeler
gøllArH	gøllɑri	gølleri
gørynymlArH	gørynymlɑri	gørynymleri
gøzlemlAnAn	gøzlemlɑndn	gøzlemlenen
gylH	gyli	gyly
gyryltyHn	gyryltyin	gyryltyyn
geʧmAmAH	geʧmɑmɑi	geʧmemei
gemiDA	gemidi	gemide
geziDA	gezidi	gezide
hedijelArH	hedijelɑri	hedijeleri
iʧDA	iʧdɑ	iʧte
ideɑlH	ideɑlɯ	ideɑli
iniʃA	iniʃɑ	iniʃe
køpeklArHn	køpeklɑrin	køpeklerin
kyltyrmHzHn	kyltyrmizin	kyltyrmyzyn
kɑliteDAn	kɑlitedɑn	kɑliteden
kɑrikɑtyrlAr	kɑrikɑtyrlɑr	kɑrikɑtyrler
ligDA	ligdɑ	ligde
listelArA	listelɑrd	listelere
mydyrlyklArHHn	mydyrlyklɑriin	mydyrlykleriin
mɑdenlArH	mɑdenlɑri	mɑdenleri
mɑhɑllinA	mɑhɑllind	mɑhɑlline
mɑlzemeDA	mɑlzemedɑ	mɑlzemede
mɑmyllArH	mɑmyllɑri	mɑmylleri
misɑfirlArA	misɑfirlɑrɑ	misɑfirlere
modellArA	modellɑrɑ	modellere
monitørlAr	monitørlɑr	monitørler
numunelArH	numunelɑri	numuneleri
olumsuzlHk	olumsuzlɯk	olumsuzluk
operɑtørlArHn	operɑtørlɑrin	operɑtørlerin
pɑketlArHHn	pɑketlɑriin	pɑketleriin
problemlArDAn	problemlɑrdɑn	problemlerden
rɑdjɑsjonHn	rɑdjɑsjonɯn	rɑdjɑsjonun
renklArA	renklɑrɑ	renklere
sɯʤɑkDAn	sɯʤɑkdɑn	sɯʤɑktɑn
seʧmAlAr	seʧmɑlɑr	seʧmeler
seʧmAH	seʧmɑi	seʧmei
sempozjumHn	sempozjumin	sempozjumun
sinirlArH	sinirlɑri	sinirleri
sorumlulukDAn	sorumlulukdɑn	sorumluluktɑn
sorHp	sorɯp	sorup
suʧlHlAr	suʧlɯlɑr	suʧlulɑr
tørenlAr	tørenlɑr	tørenler
tɑrifelAr	tɑrifelɑr	tɑrifeler
testlArDAn	testlɑrdɑn	testlerden
umutsHzlHk	umutsɯzlɯk	umutsuzluk
velilArH	velilɑri	velileri
verimlArH	verimlɑri	verimleri
vermADA	vermddɑ	vermede
vermAlArnH	vermɑlɑrni	vermelerni
vurHʃ	vuriʃ	vuruʃ
jønelmAH	jønelmdi	jønelmei
jemAA	jemɑɑ	jemee
jerleʃimlArH	jerleʃimlɑri	jerleʃimleri
ʧøzymHHn	ʧøzymiin	ʧøzymyyn
ʧøzynAn	ʧøzyndn	ʧøzynen
ʧeʃitlArHn	ʧeʃitlɑrin	ʧeʃitlerin
ʧoɰumHzHn	ʧoɰumɯzɯn	ʧoɰumuzun
ødemAlArnHz	ødemɑlɑrniz	ødemelerniz
ødeneklArHn	ødeneklɑrin	ødeneklerin
ølʧymlArHn	ølʧymlɑrin	ølʧymlerin
ønDAki	ønddki	øndeki
ørgytlArDA	ørgytlɑrdɑ	ørgytlerde
ʃiirlArHHn	ʃiirlɑriin	ʃiirleriin
yjelArmHzDAn	yjelɑrmizdɑn	yjelermizden
yjelArmHzH	yjelɑrmizi	yjelermizi
ɑdreslArA	ɑdreslɑrɑ	ɑdreslere
ɑdreslArHHn	ɑdreslɑriin	ɑdresleriin
ɑmirA	ɑmirɑ	ɑmire
ɑntibijotiklArHn	ɑntibijotiklɑrin	ɑntibijotiklerin
ɑsitlArHHn	ɑsitlɑriin	ɑsitleriin
bɯrɑkDHkDAn	bɯrɑkdɯkdɑn	bɯrɑktɯktɑn
belgelAnmAH	belgelɑnmɑi	belgelenmei
bildirimlArH	bildirimlɑri	bildirimleri
bilemAm	bilemɑm	bilemem
bilgilArnHzHn	bilgilɑrnizin	bilgilernizin
bitkilArHHn	bitkilɑriin	bitkileriin
døkymlAr	døkymlɑr	døkymler
dyʃynʤelArnHz	dyʃynʤelɑrniz	dyʃynʤelerniz
deɰerlArDA	deɰerlɑrdɑ	deɰerlerde
desenlArH	desenlɑri	desenleri
dinDAn	dinddn	dinden
dinlemAH	dinlemdi	dinlemei
doɰuHn	doɰuɯn	doɰuun
dojumsHz	dojumsɯz	dojumsuz
edebijɑtDA	edebijɑtdɑ	edebijɑttɑ
eklemAA	eklemɑi	eklemee
emekʧHlArHn	emekʧilɑrin	emekʧilerin
esɑsiA	esɑsiɑ	esɑsie
eserA	eserd	esere
etiketlArH	etiketlɑri	etiketleri
evmA	evmi	evme
fiʃHn	fiʃɯn	fiʃin
gøklArA	gøklɑrɑ	gøklere
gynlArDAki	gynlɑrddki	gynlerdeki
geʧirDHkDAn	geʧirdikdɑn	geʧirdikten
geliʃAʤAk	geliʃɑʤdk	geliʃeʤek
gemilArA	gemilɑrd	gemilere
gizlAmA	gizlɑmi	gizleme
grevA	grevi	greve
hykymetlArA	hykymetlɑrd	hykymetlere
ilkokulH	ilkokuli	ilkokulu
iplArH	iplɑri	ipleri
isimlArA	isimlɑrd	isimlere
ijiDAn	ijiddn	ijiden
kɑrɑrnɑmeA	kɑrɑrnɑmeɑ	kɑrɑrnɑmee
kɑtɑlogH	kɑtɑlogɯ	kɑtɑlogu
kiliselAr	kiliselɑr	kiliseler
kirlAnmAHn	kirlɑnmɑin	kirlenmein
kuʃkulH	kuʃkulɯ	kuʃkulu
kursijerlAr	kursijerlɑr	kursijerler
ligA	ligɑ	lige
listemHzA	listemizd	listemize
myʃterilArDAn	myʃterilɑrdɑn	myʃterilerden
mɑɰdurHn	mɑɰdurɯn	mɑɰdurun
mɑhkumHn	mɑhkumɯn	mɑhkumun
minerɑllArHHn	minerɑllɑrɯɯn	minerɑlleriin
penʤerelArDAn	penʤerelɑrddn	penʤerelerden
reʧetelArH	reʧetelɑri	reʧeteleri
rektørlHkʧA	rektørlikʧɑ	rektørlykʧe
resimlArHHn	resimlɑriin	resimleriin
sɯnɑvsHz	sɯnɑvsiz	sɯnɑvsɯz
søkmA	søkmɑ	søkme
søjleʃilAr	søjleʃilɑr	søjleʃiler
sɑɰlɯkDA	sɑɰlɯkdɑ	sɑɰlɯktɑ
sɑntrɑlHn	sɑntrɑlɯn	sɑntrɑlin
seʧeneklArHn	seʧeneklɑrin	seʧeneklerin
seklHnDAki	seklinddki	seklindeki
sektørmHzHn	sektørmizin	sektørmyzyn
seminerlArDA	seminerlɑrdd	seminerlerde
seminerlArHn	seminerlɑrin	seminerlerin
sevmAH	sevmdi	sevmei
sistemmHzDA	sistemmizdɑ	sistemmizde
sistemnHzDA	sistemnizdɑ	sistemnizde
sitelArDA	sitelɑrdɑ	sitelerde
sitenHzA	sitenizd	sitenize
stokH	stokɯ	stoku
tytynlArDAn	tytynlɑrdɑn	tytynlerden
tɑvsijelAr	tɑvsijelɑr	tɑvsijeler
triljonlHk	triljonlɯk	triljonluk
tutɑnɑkDA	tutɑnɑkdɑ	tutɑnɑktɑ
tutuklulHk	tutuklulɯk	tutukluluk
uʧɑkDA	uʧɑkdɑ	uʧɑktɑ
unsurHn	unsurɯn	unsurun
usulDA	usuldɑ	usulde
jønetimlArHHn	jønetimlɑriin	jønetimleriin
jykymlHlHklArHn	jykymliliklɑrin	jykymlylyklerin
jyksekokulmHz	jyksekokulmɯz	jyksekokulmuz
jyzejDAki	jyzejddki	jyzejdeki
ʧoɰulʤulHk	ʧoɰulʤulɯk	ʧoɰulʤuluk
øɰrenmAlArH	øɰrenmɑlɑri	øɰrenmeleri
øɰretmAA	øɰretmdi	øɰretmee
øteDA	øtedi	øtede
ʃehitlAr	ʃehitlɑr	ʃehitler
ʃubelArHHn	ʃubelɑriin	ʃubeleriin
ʃubemHzA	ʃubemizd	ʃubemize
yʧHHn	yʧiin	yʧyyn
ɑnnelArH	ɑnnelɑri	ɑnneleri
bøbreklAr	bøbreklɑr	bøbrekler
bɑjilArHn	bɑjilɑrin	bɑjilerin
bebeklArH	bebeklɑri	bebekleri
beledijeDAn	beledijeddn	beledijeden
belirtmADA	belirtmddɑ	belirtmete
beslemA	beslemd	besleme
bileʃenlArHn	bileʃenlɑrin	bileʃenlerin
bilmAlH	bilmɑli	bilmeli
birikimA	birikimd	birikime
bitkilArDAn	bitkilɑrdɑn	bitkilerden
boruHHn	boruɯɯn	boruuun
brɑnʃDA	brɑnʃdɑ	brɑnʃtɑ
dønemlArHHn	dønemlɑriin	dønemleriin
dyzenlArH	dyzenlɑri	dyzenleri
deneklArHn	deneklɑrin	deneklerin
derneklArHHn	derneklɑriin	dernekleriin
devletlArDA	devletlɑrdɑ	devletlerde
dinlenAn	dinlendn	dinlenen
dinlAHʤHlArA	dinldiʤilɑrɑ	dinleiʤilere
enerʒiDAn	enerʒidɑn	enerʒiden
esirgemA	esirgemd	esirgeme
etytlArH	etytlɑri	etytleri
ejlemlArDA	ejlemlɑrdɑ	ejlemlerde
fijɑtDAn	fijɑtdɑn	fijɑttɑn
gørmAmA	gørmɑmɑ	gørmeme
gøstermADAn	gøstermddɑn	gøstermeden
gɑjrimenkullAr	gɑjrimenkullɑr	gɑjrimenkuller
gɑzetelArDAn	gɑzetelɑrdɑn	gɑzetelerden
genʧlArDAn	genʧlɑrdɑn	genʧlerden
getirmAHn	getirmdin	getirmein
girAnlArA	girɑnlɑrɑ	girenlere
girAnlArHn	girɑnlɑrin	girenlerin
giriʃimlArA	giriʃimlɑrd	giriʃimlere
giriʃimsAl	giriʃimsdl	giriʃimsel
iʧlArH	iʧlɑri	iʧleri
iʃlArnHzH	iʃlɑrnɯzɯ	iʃlernizi
idɑrelArA	idɑrelɑrɑ	idɑrelere
ilʧelArDAn	ilʧelɑrdɑn	ilʧelerden
ilDAn	ilddn	ilden
iliʃkilArmHz	iliʃkilɑrmiz	iliʃkilermiz
kɯlɑvuzlHk	kɯlɑvuzlik	kɯlɑvuzluk
kɑnserlArHn	kɑnserlɑrin	kɑnserlerin
kɑjbetmAA	kɑjbetmɑɑ	kɑjbetmee
kendimDAn	kendimddn	kendimden
kesitlArH	kesitlɑri	kesitleri
kimselArDAn	kimselɑrdɑn	kimselerden
koʃuH	koʃuɯ	koʃuu
komʃumHz	komʃumɯz	komʃumuz
konsɑntrɑsjonHHn	konsɑntrɑsjonɯɯn	konsɑntrɑsjonuun
konHʃ	konɯʃ	konuʃ
kuʃɑkDAn	kuʃɑkdɑn	kuʃɑktɑn
kurAbilmA	kurɑbilmd	kurɑbilme
kuruluʃmHz	kuruluʃmɯz	kuruluʃmuz
kuzejDAki	kuzejdɑki	kuzejdeki
liseDAn	liseddn	liseden
listelArHn	listelɑrin	listelerin
mykelleflArHn	mykelleflɑrin	mykelleflerin
mylkijetA	mylkijetd	mylkijete
mɑhɑllelArDA	mɑhɑllelɑrdɑ	mɑhɑllelerde
metinDAn	metinddn	metinden
obʒelAr	obʒelɑr	obʒeler
opsijonHn	opsijonɯn	opsijonun
otojolH	otojolɯ	otojolu
oturumHn	oturumɯn	oturumun
pɑrɑʃytH	pɑrɑʃyti	pɑrɑʃyty
pɑrkDA	pɑrkdɑ	pɑrktɑ
pɑtronH	pɑtronɯ	pɑtronu
penʤerelArHn	penʤerelɑrin	penʤerelerin
plɑtformHn	plɑtformɯn	plɑtformun
resimDAn	resimdɑn	resimden
søkHp	søkip	søkyp
søjlentilAr	søjlentilɑr	søjlentiler
seʧDHkDAn	seʧdikdɑn	seʧtikten
sijɑsilArHn	sijɑsilɑrin	sijɑsilerin
sokɑkDAn	sokɑkdɑn	sokɑktɑn
stɑndɑrtDA	stɑndɑrtdɑ	stɑndɑrttɑ
tyjlAr	tyjlɑr	tyjler
tɑbiɑtDA	tɑbiɑtdɑ	tɑbiɑttɑ
tɑhɑmmylH	tɑhɑmmyli	tɑhɑmmyly
tedɑvilArDA	tedɑvilɑrdɑ	tedɑvilerde
tepkilArA	tepkilɑrd	tepkilere
ujduHn	ujduɯn	ujduun
jønetimsAl	jønetimsdl	jønetimsel
jønlArHHn	jønlɑrɯɯn	jønleriin
jeʃilA	jeʃild	jeʃile
jolʤulukDA	jolʤulukdɑ	jolʤuluktɑ
jorgunlHkDAn	jorgunlɯkdɑn	jorgunluktɑn
ʧevrelArHHn	ʧevrelɑriin	ʧevreleriin
ølHnʤA	ølinʤd	ølynʤe
ønʤeDA	ønʤedɑ	ønʤede
ønerAn	ønerdn	øneren
øzyrlylHk	øzyrlylik	øzyrlylyk
øzyrlylArA	øzyrlylɑrd	øzyrlylere
ʃebekelArHHn	ʃebekelɑriin	ʃebekeleriin
ʃeritlAr	ʃeritlɑr	ʃeritler
yniteA	ynitei	ynitee
yniversitelArDAki	yniversitelɑrddki	yniversitelerdeki
yrynlArnHzH	yrynlɑrnizi	yrynlernizi
yretimDAki	yretimddki	yretimdeki
ɑlɯʃveriʃA	ɑlɯʃveriʃɑ	ɑlɯʃveriʃe
ɑtmosferDAki	ɑtmosferddki	ɑtmosferdeki
byltenDA	byltendd	byltende
bɑsDAn	bɑsdɑn	bɑstɑn
bildirmAA	bildirmɑɑ	bildirmee
bilginHzA	bilginizd	bilginize
bozuklHklArHHn	bozuklɯklɑrɯɯn	bozukluklɑrɯɯn
bulunmAmADA	bulunmɑmɑdɑ	bulunmɑmɑtɑ
ʤennetA	ʤennetd	ʤennete
ʤephelAr	ʤephelɑr	ʤepheler
dønyʃymHn	dønyʃymin	dønyʃymyn
dørtlH	dørtli	dørtly
demokrɑsiDAn	demokrɑsidɑn	demokrɑsiden
dikkɑtmHzH	dikkɑtmɯzɯ	dikkɑtmizi
dikmA	dikmɑ	dikme
eɰitimsAl	eɰitimsdl	eɰitimsel
eksiklAr	eksiklɑr	eksikler
ellArHHn	ellɑriin	elleriin
erlAr	erlɑr	erler
etkiDA	etkidɑ	etkide
etkilAmADA	etkildmɑdɑ	etkilemete
fermɑntɑsjonHn	fermɑntɑsjonɯn	fermɑntɑsjonun
fikirlArA	fikirlɑrɑ	fikirlere
filtrelArH	filtrelɑri	filtreleri
fotokopilArH	fotokopilɑri	fotokopileri
futbolH	futbolɯ	futbolu
gøkDA	gøkdɑ	gøkte
gørevlArDAn	gørevlɑrddn	gørevlerden
gøtyrmAA	gøtyrmɑi	gøtyrmee
gøzetArAk	gøzetɑrdk	gøzeterek
gylmAA	gylmɑi	gylmee
gyryltyA	gyryltyi	gyryltye
geliʃmADA	geliʃmɑdɑ	geliʃmede
genʧlArmHz	genʧlɑrmiz	genʧlermiz
gereʧlArHn	gereʧlɑrin	gereʧlerin
gezmAA	gezmɑi	gezmee
gitmAlArH	gitmɑlɑri	gitmeleri
globɑllAʃAn	globɑllɑʃɑn	globɑlleʃen
hɑberleʃmAHn	hɑberleʃmɑin	hɑberleʃmein
hɑʤimlArH	hɑʤimlɑri	hɑʤimleri
hɑlHn	hɑlɯn	hɑlin
husulA	husulɑ	husule
ihɑleDA	ihɑledɑ	ihɑlede
iklimA	iklimd	iklime
kɯlɑvuzlArH	kɯlɑvuzlɑri	kɯlɑvuzlɑrɯ
køʃeDAki	køʃeddki	køʃedeki
køʃelArH	køʃelɑri	køʃeleri
kytyphɑnemHzA	kytyphɑnemizd	kytyphɑnemize
kɑrɑkterA	kɑrɑkterɑ	kɑrɑktere
kɑjnɑkDA	kɑjnɑkdɑ	kɑjnɑktɑ
kesinlAʃmAH	kesinldʃmɑɯ	kesinleʃmei
klɑsørA	klɑsørɑ	klɑsøre
kopHp	kopɯp	kopup
koruAbilmA	koruɑbilmd	koruɑbilme
mykelleflAr	mykelleflɑr	mykellefler
noterlAr	noterlɑr	noterler
ojunHHn	ojunɯɯn	ojunuun
penʤereDAki	penʤereddki	penʤeredeki
proʒelArmHz	proʒelɑrmiz	proʒelermiz
søjlemADAn	søjlemddɑn	søjlemeden
søjlemADAn	søjlemddɑn	søjlemeten
søzlArmH	søzlɑrmɯ	søzlermi
sytunA	sytund	sytunɑ
sɑkinlArHHn	sɑkinlɑriin	sɑkinleriin
seferlAr	seferlɑr	seferler
serbestlAʃmA	serbestldʃmɑ	serbestleʃme
sinyslArHn	sinyslɑrin	sinyslerin
sorumlulHklArHHn	sorumlulɯklɑrɯɯn	sorumluluklɑrɯɯn
tørenlArDA	tørenlɑrdɑ	tørenlerde
tyfA	tyfɑ	tyfe
tebliɰlArH	tebliɰlɑri	tebliɰleri
tehlikeDA	tehlikedi	tehlikede
telefonnHzDAn	telefonnɯzdɑn	telefonnuzdɑn
testA	testd	teste
tiplArDA	tiplɑrdɑ	tiplerde
ujkuH	ujkuɯ	ujkuu
verenA	verend	verene
jønetimlArDA	jønetimlɑrdɑ	jønetimlerde
jønetmeliklArDA	jønetmeliklɑrdɑ	jønetmeliklerde
jyklAnAʤAk	jyklɑnɑʤɑk	jykleneʤek
